,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.053266860370023636,0.0013925806439186565,0.002875254476262602,-0.004808630264480689,-0.0017723045542991436,0.016067255084730284,0.0039563325997080175,-0.015701880829560633,-0.014528698765907845,0.028572032094670234,-0.03418275847358372,0.017538576024997463,-0.00036610301748136125,0.00031052853934469067,-0.01801651080754409,0.007606833919656141,0.017742553841873357,0.008728760148826007,-0.01850515253437424,0.029844114325933587,-0.02321991322088946,0.0037429891586967536,-0.009918597491992658,-0.005476688355081401
1,0.040837625478531904,0.001032717146543882,0.001032479204392537,-0.004314479648235706,-0.008391947758162361,0.026324908004157946,-0.0041467209740410575,-0.012597686614211784,0.015120256136891285,0.015419357459098563,0.0005887907770692302,-0.0022875642319803353,-0.0012440200167251974,0.004127982834607212,-0.03312234209403035,0.005721208608192729,-0.010866863909784828,0.0005384230944671035,0.007069310617809967,-0.021978136699896195,-0.009535467551014332,-0.0001346371714110663,0.0036554252493226336,0.01227240007969453
2,0.03029131346526058,0.00018118070531378852,0.0019164359822667898,0.0037080764168570582,0.007567800661061773,-0.015160810764701223,0.007958498675255573,0.007308017230753538,0.004313073807762411,0.02474852985140568,0.009829826773571207,-0.055422300645051895,0.008285835203533345,-0.003880598910950132,0.02101867940364619,0.01428641725006759,-0.004909092404012195,-0.06731945411411185,-0.0012871738044115107,-0.030058670879469493,0.008635550787229957,-0.0031729542648712074,0.005229727106797599,-0.02476890686332924
3,0.044041510445541165,0.0011356670566335162,0.0015660463987443155,-0.004417548106999101,-0.00583792847645456,0.022265320334290697,-0.0023243514434258274,-0.01626914372990759,0.002201082036065528,0.02385992468272539,-0.01704921055925827,0.008020434708813994,0.00016702294831987994,0.004213131596888419,-0.029891932187696715,-0.007158497901843465,-0.02180266302851573,0.03243815108013671,0.0018526660836234005,-0.024433622155686376,-0.03854004193787787,-0.0024123760545685367,0.025091974730237908,0.0034377190712305155
4,0.039746715504654834,0.0006521507191620524,0.0025533342819695436,0.001636292855323427,0.00990719532393214,-0.018868124013615623,0.014350442779241052,0.013071244331706613,-0.006827542778551323,0.014157062185505043,-0.003777282670521651,-0.04079382968823387,0.007304562068378168,-0.0020511237567098573,0.027796470335694424,-0.012521015193005506,-0.013873037826782193,-0.028239113055770076,0.0004184429250279318,0.015399628530841402,0.022254716627113293,-0.0044610952381659175,0.022674261256667043,-0.014282237958992925
5,0.01629874194945868,-0.002352143427635156,0.0016456870956435413,0.02952435297478103,0.028952150707516007,-0.10186603371514925,-0.05154748714608032,-0.019231595849677194,0.0595018195529402,0.003788247478112622,0.010997612763006046,-0.0014833644947553227,-0.0141204412239321,-0.0011025491859989066,-0.028957920141751765,0.055441831439479464,-0.07276030617712509,-0.0008451917775001134,-0.09514352980187214,0.031001934918188333,-0.03440554624413629,0.006289110502950553,-0.07318401826438105,-0.0027310101508132355
6,0.0354834402473333,0.0006317440001005838,0.0024758104528722503,0.0010639178474016646,0.009286425848893267,-0.01752552887564448,0.012548179422577936,0.009494377801801072,-0.012340192070696202,0.012761533297483833,0.0005836119220365291,-0.04155744388010454,0.004215991952796933,-0.004414306972171363,0.024644363571508725,0.0147637071184493,0.010345389196974867,-0.04943581766933581,0.008252326526369693,-0.016319131473062142,0.01607011336998703,-0.0013899874149718061,0.002857953344884571,-0.00987098740287602
7,0.029055755245932124,0.0005656516520965656,0.002064064109274592,0.000518410321182296,0.008374451545488172,-0.009702355934029136,0.05159500010586863,0.07358978766725686,0.03717020909044176,-0.02981520391956505,-0.0042644017127500275,0.009162733106737007,-0.0011241598524993704,0.0016752563961699644,-0.0035857758947686227,-0.0017383101556712678,-0.010694614466402137,0.002415378453058626,0.009128805728638945,-3.548860458284309e-05,-0.005556736306023122,2.657144317652922e-06,0.002900051663478937,-0.009043959627504455
8,0.04060097416277786,0.0010803534294584567,0.002187121143310806,-0.0042566565751870795,-0.0029286452288352343,0.018150785573493207,0.004573018153582979,-0.012667231177745774,-0.006265674698896487,0.031819822405111046,-0.02765463690351813,0.011377642599023338,0.0006613474926799631,0.000858733207128774,-0.027866800865495752,0.00755834380112003,0.018232562568315184,0.013259918767022894,-0.025574992906942005,0.04077887274587323,-0.03568244257992785,0.005174925169708367,-0.010434844008213812,-0.00902798479077844
9,0.026919732661989645,0.0005653104922022482,-0.022069257105811233,-0.0023306679182723234,-0.02413504501029919,0.019165423301985597,-0.025042027262860686,0.007019259346333396,0.021782501163963706,-0.002138816582129533,0.059797719797106276,0.0076609058371160475,-0.012306394041664356,0.016663749544829222,0.01983662323618676,-0.02023895416520308,-0.008762281790469133,-0.0005434759612596763,-0.002086497100106456,0.014380587825770383,0.007453605213683063,-0.0029033141340119124,0.021599584304788692,0.031357817056166026
10,0.03173776842116052,0.0008344326500188447,0.00175407160713147,-0.0030311230763256057,-0.0014114081473324785,0.01158667616449647,0.002705228622554401,-0.01103109917826282,-0.007348093906049095,0.026599959815004744,-0.018150176825500602,0.0037136273080271985,0.002116465019451435,0.00047139040131855936,-0.014446403669908266,-0.002810876356343879,-0.0017914580175604224,0.03157020777999607,-0.011490283455621145,-0.008073879616142959,-0.05229665159025718,0.0008175048499815211,0.012713678071642805,-0.0004945368899180668
11,0.029673195902107364,0.0005511871913657651,0.000650273555481713,-0.0016042773004215952,-0.0032574855288605396,0.014728415383862537,0.007914632552960618,0.00626175732748237,0.02262501618161035,0.028757982552508648,0.05226167673723031,-0.04743836378455731,0.006108788232850656,-0.0016911555894862118,-0.012452782679213065,0.010574082001560054,0.005423204078126989,0.016809726445210664,0.01528833234929974,-0.023475484662857704,0.02220708526915994,0.0007273161022922952,-0.01860507431455715,-0.010482813297804745
12,0.03209047044320451,0.0005036712007890536,0.0018084580805528274,-0.0004959408785237515,0.003012902973865034,0.00025142682614870567,0.013398549385085112,0.008869604639571513,0.0034684132165808913,0.026502429735590614,0.013466116352523995,-0.04870389339446041,0.006546882549323358,-0.004341683609554249,0.008210333789330606,0.027180266810382946,0.028424702600790372,-0.0596459609239941,-0.002072756878140586,-0.028683828160562197,0.01764478308692724,-0.001339758032425472,-0.0010649266008961047,-0.013124218363571024
