,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
0,0.0016231688843398157,0.004965881269191403,0.0005517645854657113,0.00024787308085977484,0.00243496110542477,0.002638919140225179,0.0035544401228249744,0.0,0.0004717584442169908,0.0030926028659160696,0.002127066530194473,0.0030985721596724666,0.006321144319344934,0.0,0.0041381637666325485,0.0,0.0017592118730808597,0.0008516366427840327,0.0,0.0010655383828045036,0.004126239508700102,0.0009115332650972366,0.0,0.007644575230296827,0.0,0.0008316274309109519,0.0,0.0012734411463664278,0.0013494012282497443,0.0009755629477993859,0.003790382804503583,0.0018990276356192427,0.001663279426816786,0.0,0.00038580245649948825,0.0011994882292732858,0.00030987308085977483,0.0020570972364380756,0.004481946775844422,0.005757346980552712,0.0,0.0006297420675537359,0.003386423746161719,0.0015513050153531218,0.0004717584442169908,0.003764348004094166,0.0030506612077789153,0.011770726714431934,0.0,0.005451518935516888,0.0038062947799385877,0.0,0.0022989764585465713,0.0027665834186284544,0.006003399181166837,0.0016471566018423746,0.0006297236438075742,0.0011514841351074718,0.00025188945752302965,0.000503742067553736,0.0036881115660184235,0.0021508986693961106,0.0011194841351074719,0.0008375711361310134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012999257932446264,0.0032745097236438073,0.001067453428863869,0.006721971340839304,0.0007216305015353123,0.005068640736949846,0.006800904810644832,0.0021269109518935515,0.008556057318321392,0.022837768679631526,0.0,0.0,0.002382779938587513,0.00258267758444217,0.0,0.0,0.014350702149437051,0.0,0.008508266120777892,0.0035864032753326505,0.0,0.000392,0.003000706243602866,0.0007156335721596725,0.002644796315250768,0.005261642784032753,0.014069735926305013,0.0,0.005165633572159673,0.002676734902763562,0.003130562947799386,0.0,0.00999539406345957,0.008123302968270216,0.0013553060388945752,0.0,0.0026089314227226205,0.003976323439099283,0.008571238485158648,0.011073112589559876,0.0034704769703172975,0.000469,0.005402594677584442,0.01287610133060389,0.0009046294779938587,0.006706878198567042,0.004677871033776869,0.000471,0.000984596724667349,0.0032625383828045035,0.0,0.0,0.0018961678607983623,0.005583442169907882,0.0031743746161719552,0.0,0.0006927635619242579,0.001271566018423746,0.003490411463664278,0.0,0.0,0.0017392876151484135,0.0,0.005301703172978505
1,0.0012173766632548617,0.0,0.0007356704196519959,0.0009915557830092118,0.005275714431934493,0.0005277297850562947,0.0025388300921187308,0.0,0.0,0.0007276274309109519,0.0006076888433981576,0.004338096212896622,0.0022310481064483113,0.0,0.004689881269191403,0.0,0.0005497748208802457,0.0007097093142272262,0.0009115332650972366,0.00032783213920163764,0.003438415557830092,0.003646133060388946,0.0,0.0,0.002494722620266121,0.0007276806550665302,0.002070939611054248,0.0034564165813715454,0.00035981576253838284,0.003048626407369499,0.017688237461617195,0.013294165813715456,0.0002558689866939611,0.0,0.0,0.00039979529170931425,0.0004338096212896622,0.00166524769703173,0.004010188331627432,0.005757346980552712,0.013849795291709315,0.0006297420675537359,0.0012313694984646879,0.0031026100307062435,0.0001179396110542477,0.010755044012282496,0.0032685496417604915,0.005885363357215967,0.017128204708290688,0.0,0.0009515127942681679,0.0,0.0023989252814739,0.016600562947799387,0.006926926305015353,0.00411831320368475,0.0008096315250767657,0.0005757052200614125,0.00025188945752302965,0.0025188393039918115,0.0,0.0,0.00022388536335721598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134906857727738,0.021779363357215968,0.0,0.018431506653019448,0.000189,0.0,0.005989371545547594,0.001427269191402252,0.0,0.0,0.004467864892528147,0.013560049129989763,0.0,0.0,0.0011714002047082906,0.0,0.003190599795291709,0.0010915209825997953,0.0,0.000783598771750256,0.004264059365404299,0.007514702149437052,0.015281078812691914,0.0006576632548618219,0.006728867963152507,0.0016591504605936542,0.0038063295803480043,0.004941891504605936,0.006908904810644831,0.0,0.019491299897645854,0.0,0.004517918116683725,0.0,0.0010434657113613103,0.0009355209825997954,0.003918244626407369,0.0009546090071647902,0.05304712384851586,0.0,0.014798265097236439,0.002710612077789151,0.0016282589559877174,0.0042681269191402246,0.0015593346980552715,0.0009415179119754351,0.007088773797338793,0.001631164790174002,0.0,0.0,0.014898342886386898,0.005436592630501535,0.000397,0.0,0.0,0.000424,0.002327007164790174,0.0,0.0,0.000348,0.016432427840327533,0.004689911975435005
2,0.0012173766632548617,0.002069152507676561,0.0004597881269191402,0.0004957461617195497,0.0008115844421699079,0.0015831893551688841,0.008885970317297851,0.0,0.0,0.004184137154554759,0.0012153776867963153,0.0018592067553735926,0.002045048106448311,0.0006156847492323439,0.0035864462640736953,0.0,0.0005497748208802457,0.0008516366427840327,0.0009115332650972366,0.0002458741044012282,0.007220831115660183,0.0009115332650972366,0.0,0.007644575230296827,0.0,0.0002598935516888434,0.001035469805527124,0.0009096274309109519,0.00044981576253838286,0.0009755629477993859,0.0018950296827021493,0.0,0.0011514759467758445,0.005493187308085978,0.0011574073694984646,0.0009995905834186286,0.0006197144319344933,0.002155047082906858,0.002594792221084954,0.0005757052200614125,0.0,0.00037780655066530194,0.0024628966223132036,0.0009696028659160696,0.0007076980552712385,0.003226623336745138,0.0034864380757420677,0.02059971340839304,0.0,0.01453748720573183,0.0038062947799385877,0.0,0.001799181166837257,0.0,0.024937123848515864,0.0,0.00071967758444217,0.0011514841351074718,0.0003598341862845445,0.000251871033776868,0.0,0.0032263480040941655,0.00067171340839304,0.0033502845445240537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010194779938587513,0.008914088024564995,0.002401906857727738,0.0,0.03608374206755374,0.0027645844421699075,0.000755613101330604,0.027650931422722617,0.007058933469805527,0.0,0.0,0.04370425588536336,0.002382779938587513,0.002260008188331627,0.0,0.0,0.01727920266120778,0.0,0.0,0.004366083930399181,0.0,0.0,0.011370824974411465,0.0,0.000294,0.0,0.00030599999999999996,0.0016591504605936542,0.004893772773797339,0.0032945240532241556,0.0030226734902763564,0.0,0.0,0.002707767656090072,0.0036143807574206756,0.0,0.0,0.002806802456499488,0.000245,0.00019099999999999998,0.0,0.0,0.0,0.002032959058341863,0.004161147389969293,0.006402190378710337,0.0028586693961105427,0.027305947799385874,0.0021659918116683726,0.001835164790174002,0.0,0.0,0.000271,0.0,0.06269918116683726,0.0,0.0013852906857727736,0.000424,0.0007756028659160697,0.0,0.0,0.0,0.008627213920163766,0.0006117911975435005
3,0.0,0.0008275762538382805,0.0005517645854657113,0.0003718096212896622,0.00446392221084954,0.005277568065506652,0.0030467001023541454,0.0,0.0033025506653019446,0.0016372548618219037,0.0003038444216990788,0.0030985721596724666,0.00018590481064483113,0.0012313694984646879,0.004965740020470829,0.0,0.0003298311156601842,0.0,0.00022788331627430914,0.00016391606960081882,0.006876831115660184,0.004558133060388946,0.0,0.0047780429887410445,0.0018710419651995905,0.0007276806550665302,0.001035469805527124,0.0016372548618219037,0.00017990788126919142,0.0013413756397134085,0.008844118730808597,0.013294165813715456,0.0,0.002746593654042989,0.002315012282497441,0.00039979529170931425,0.0001859048106448311,0.0022529969293756395,0.0068409805527123845,0.008060462640736949,0.006924897645854657,0.000503742067553736,0.0027707389969293754,0.002908709314227226,0.0001179396110542477,0.011830768679631525,0.009587760491299897,0.006988798362333675,0.014273666325486182,0.002422759467758444,0.001665269191402252,0.0,0.0026987717502558856,0.01106704196519959,0.008773980552712385,0.007412626407369499,0.00017990788126919142,0.0,3.598157625383828e-05,0.000503742067553736,0.0024587410440122825,0.0,0.00022388536335721598,0.00251271340839304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117389969293756,0.00018199999999999998,0.002134906857727738,0.005646522006141248,0.0,0.0,0.0026448393039918117,0.0013294554759467757,0.0014973428863868986,0.034970287615148414,0.005853377686796315,0.0,0.0,0.0032286775844421697,0.0,0.0,0.0,0.0,0.005317666325486182,0.0020270419651995907,0.0,0.01332198157625384,0.0004738382804503582,0.0,0.0017630972364380756,0.006576969293756397,0.03884352098259979,0.0,0.0024468863868986695,0.000206,0.0018352262026612076,0.006777224155578301,0.0034984646878198564,0.000301,0.0013553060388945752,0.0,0.000522,0.0004677604912998977,0.024244216990788124,0.003245631525076765,0.06444953940634596,0.0,0.008691151484135106,0.019314325486182192,0.0,0.0006096878198567042,0.0036384032753326513,0.0,0.0013783950870010235,0.003670329580348004,0.00287882088024565,0.0,0.0018961678607983623,0.0033794953940634595,0.0,0.000779,0.0,0.0,0.002036106448311156,0.0,0.0,0.0062611504605936535,0.0,0.00999161514841351
4,0.0012173766632548617,0.0008275762538382805,0.0011494820880245651,0.0006197461617195497,0.0028407533265097235,0.004222108495394063,0.0007616100307062436,0.0,0.0,0.0005457205731832139,0.0003038444216990788,0.00712682702149437,0.00390428659160696,0.0036944237461617193,0.005793457523029682,0.0,0.0005497748208802457,0.0011354912998976458,0.0013674165813715457,0.00032783213920163764,0.003782239508700102,0.0,0.0,0.0,0.004989764585465711,0.0002598935516888434,0.001035469805527124,0.0016372548618219037,0.0018891709314227225,0.00036581269191402247,0.006948765609007165,0.006647082906857728,0.0011514759467758445,0.0,0.0011574073694984646,0.0009995905834186286,0.0008676192425793244,0.004212094165813716,0.0033025506653019446,0.008060462640736949,0.0008655568065506654,0.000125935516888434,0.0027707389969293754,0.0007756028659160697,0.0005897584442169908,0.003226623336745138,0.008933983623336745,0.0073566100307062435,0.004758051177072672,0.0,0.0035684165813715456,0.0,0.0011994882292732858,0.007608458546571136,0.0009235271238485159,0.007412626407369499,0.00071967758444217,0.00014392630501535312,0.000755668372569089,0.0007556131013306039,0.0,0.0,0.001007541453428864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01019530194472876,0.0067310194472876145,0.001067453428863869,0.0010754493346980553,0.017320240532241557,0.0,0.007934517911975435,0.01116709928352098,0.0,0.003925172978505629,0.0,0.012211734902763562,0.0,0.0,0.0,0.0,0.0005857001023541453,0.0,0.0010635332650972365,0.0014033613101330604,0.0,0.0,0.005843412487205732,0.0,0.0,0.0,0.012540362333674513,0.002488725690890481,0.000815582395087001,0.0,0.0004317789150460594,0.0,0.0,0.03399728761514842,0.0,0.0,0.0,0.021050659160696008,0.005877492323439099,0.0015272180143295804,0.0,0.0,0.002114037871033777,0.006099224155578301,0.003980147389969294,0.019206258955987716,0.0035084032753326514,0.06402611054247698,0.0,0.0,0.0,0.0,0.0,0.000293849539406346,0.039285527123848515,0.0,0.005079635619242579,0.0,0.0,0.0,0.0,0.0,0.0,0.006525076765609007
5,0.014609351074718526,0.01986310133060389,0.0007816468781985671,0.00012393654042988742,0.0,0.04116454452405322,0.001015480040941658,0.0,0.0009435168884339816,0.0025468822927328556,0.009115954964176049,0.0,0.005949334698055271,0.0006156847492323439,0.0,0.0,0.0015393244626407368,0.0022709825997952915,0.0004557666325486183,0.0009015803480040941,0.0003438239508700102,0.0009115332650972366,0.0,0.0,0.0006236806550665303,0.00041581371545547596,0.0,0.0,0.000989539406345957,0.00012193756397134084,0.0,0.0,0.0020470829068577278,0.0,0.008102444216990787,0.005197645854657114,0.000681682702149437,0.000391799385875128,0.0002358792221084954,0.0,0.0,0.0010075486182190378,0.0012313694984646879,0.0005817021494370522,0.0005897584442169908,0.0,0.00021788843398157627,0.0007356233367451382,0.0,0.0,0.0045199293756397136,0.0,0.0005997441146366429,0.0,0.0,0.0,0.0010795394063459571,0.001295410440122825,0.00025188945752302965,0.000251871033776868,0.0,0.0,0.0029106816786079836,0.0008375711361310134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006881867963152508,0.0005458137154554759,0.0026689068577277378,0.0,0.033197220061412486,0.0009215281473899693,0.0020780327533265097,0.006381277379733879,0.0027806857727737974,0.0,0.0,0.15103589559877176,0.0008936949846468782,0.012268379733879222,0.0,0.0,0.000293,0.0,0.00015199999999999998,0.0023388822927328558,0.0,0.0023507963152507674,0.0018951914022517914,0.0,0.002350796315250768,0.0,0.0,0.000415,0.0009515823950870011,0.0016471566018423746,0.0029146734902763564,0.0,0.0,0.013238146366427842,0.0031626120777891505,0.0,0.0,0.012396491299897646,0.0,0.0009546090071647902,0.0,0.0,0.000235,0.000339,0.004342147389969293,0.013718756397134083,0.001299467758444217,0.019302322415557828,0.000984596724667349,0.001835164790174002,0.0,0.0,0.0,0.0020570972364380756,0.059127400204708296,0.0,0.0099285076765609,0.0,0.0005817021494370522,0.0,0.0,0.0,0.0008215793244626408,0.002854747185261003
6,0.00446392221084954,0.006621033776867963,0.0004138116683725691,0.0006197461617195497,0.0004057922210849539,0.0116108659160696,0.0050776601842374616,0.0,0.0009435168884339816,0.0018191617195496416,0.00546951074718526,0.0024788894575230296,0.005577525076765609,0.0012313694984646879,0.0016552937563971341,0.0,0.000659718526100307,0.001845200614124872,0.0013674165813715457,0.0004917901740020471,0.006533007164790174,0.003646133060388946,0.0,0.0047780429887410445,0.002494722620266121,0.00015592016376663254,0.002070939611054248,0.00036381371545547595,0.00143935516888434,0.00012193756397134084,0.0018950296827021493,0.0009495138178096214,0.001279410440122825,0.0,0.0007716049129989765,0.001799181166837257,0.00024787308085977484,0.0015672978505629478,0.0016512753326509723,0.0005757052200614125,0.0,0.0007556775844421699,0.010775113613101331,0.0005817021494370522,0.0015333357215967247,0.0016131740020470828,0.0032685496417604915,0.008828045035823951,0.0,0.017566246673490275,0.001665269191402252,0.0,0.0009995394063459571,0.0,0.0032325813715455474,0.0032943132036847493,0.0002698618219037871,0.0021590419651995904,0.000755668372569089,0.0015113551688843397,0.0024587410440122825,0.0010754493346980553,0.0007836560900716479,0.0008375711361310134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010194779938587513,0.004547950870010235,0.0037363602865916066,0.0,0.02886706755373593,0.01474539406345957,0.001511226202661208,0.014623465711361309,0.002352904810644831,0.0,0.0,0.003856025588536336,0.00834033981576254,0.0019370081883316272,0.0,0.0013792937563971341,0.014057702149437051,0.0,0.0006076888433981576,0.004521924257932446,0.0,0.000783598771750256,0.013266016376663256,0.0007156335721596725,0.000587699078812692,0.0,0.0015293735926305014,0.006222026612077789,0.00027186079836233367,0.005765469805527124,0.000108,0.0,0.0,0.007822611054247698,0.0033883807574206755,0.0,0.0,0.00912192835209826,0.0,0.0,0.0,0.00515659979529171,0.003053556806550665,0.008132530194472876,0.020082292732855677,0.009450629477993858,0.0035084032753326514,0.019773322415557827,0.0017721934493346982,0.0,0.0,0.0,0.0,0.0,0.03492055885363357,0.0,0.009466744114636641,0.0,0.0009696028659160696,0.0,0.0,0.0,0.016432427840327533,0.000815582395087001
7,0.0,0.0,0.0008735997952917094,0.0032225404298874103,0.0008115844421699079,0.0,0.000507740020470829,0.0,0.011794685772773799,0.00036381371545547595,0.0003038444216990788,0.0009295240532241555,0.0007436192425793245,0.009851586489252814,0.0008275762538382804,0.0,0.0,0.0007097093142272262,0.0036463664278403277,0.00016391606960081882,0.009283774820880246,0.002734599795291709,0.0,0.0009555107471852611,0.003742403275332651,0.0002078935516888434,0.00931975844421699,0.00218306857727738,0.004587927328556807,0.0006097502558853634,0.003790382804503583,0.0009495138178096214,0.0002558689866939611,0.0,0.0,0.0009995905834186286,0.0005577461617195496,0.0028407461617195495,0.0007076376663254861,0.0005757052200614125,0.0017311136131013308,0.00214103275332651,0.0006156847492323439,0.0005817021494370522,0.005071705220061413,0.0,0.0037043265097236443,0.0003678116683725691,0.00951561514841351,0.009085968270214942,0.0009515127942681679,0.003808050153531218,0.00029984646878198566,0.0034585834186284543,0.0,0.0008235783009211873,0.00017990788126919142,0.001295410440122825,0.0014033735926305016,0.0020150972364380757,0.0,0.008604145342886386,0.0008955987717502559,0.010051711361310134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048429119754350046,0.0,0.009874627430910951,0.0,0.019485132036847496,0.0,0.0022670327533265097,0.00558354964176049,0.000214,0.0,0.005487377686796315,0.02185212794268168,0.00417016990788127,0.0038743469805527122,0.0,0.004827881269191402,0.0,0.0019470030706243604,0.0003038444216990788,0.0021830419651995905,0.01513111361310133,0.010971185261003071,0.0,0.00035800000000000003,0.002350796315250768,0.000329,0.002752747185261003,0.01285905322415558,0.0029906079836233366,0.0061772589559877175,0.002159005117707267,0.044727875127942684,0.0,0.006017227226202662,0.005421686796315251,0.04402343705220062,0.0,0.002339041965199591,0.0024489969293756395,0.0007636090071647902,0.0,0.010782199590583418,0.0028187973387922213,0.0006776530194472877,0.0005428147389969293,0.0054875025588536335,0.0025988024564994883,0.03578009109518935,0.0029535885363357215,0.003670329580348004,0.01266610440122825,0.011354767656090071,0.0008127226202661207,0.0008815486182190378,0.01547609211873081,0.020245229273285568,0.0023090542476970318,0.001271566018423746,0.002133007164790174,0.0,0.03365258341862846,0.0024349314227226204,0.0012325793244626407,0.007544659160696008
8,0.0012173766632548617,0.00041378812691914024,0.0007816468781985671,0.0009915557830092118,0.0004057922210849539,0.0,0.0030467001023541454,0.0,0.0,0.0020010685772773795,0.0012153776867963153,0.005267620266120778,0.0011155240532241557,0.0012313694984646879,0.0044140225179119755,0.0,0.000659718526100307,0.0017032732855680654,0.0006836499488229273,0.0004098321392016377,0.012722366427840326,0.002734599795291709,0.0,0.0,0.003118722620266121,0.0006757072671443194,0.0,0.00109153428863869,0.0005397697031729786,0.0006097502558853634,0.003790382804503583,0.0,0.001279410440122825,0.0,0.001543209825997953,0.00019989764585465712,0.0004957778915046059,0.00166524769703173,0.002594792221084954,0.00230282088024565,0.0008655568065506654,0.0007556775844421699,0.004925793244626407,0.00038780143295803483,0.0005897584442169908,0.003226623336745138,0.00784442988741044,0.02059971340839304,0.004758051177072672,0.015143177072671443,0.002141025588536336,0.0,0.0023989252814739,0.0034585834186284543,0.004617872057318321,0.006589048106448311,0.00035981576253838284,0.0011514841351074718,0.00046779733879222105,0.0,0.0,0.0,0.001455369498464688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008411345957011259,0.0009096274309109519,0.0013344534288638689,0.005377522006141248,0.0,0.005529640736949846,0.018324875127942685,0.0005317277379733879,0.007486714431934494,0.007493711361310133,0.0,0.0,0.003574474923234391,0.0032286775844421697,0.0,0.0,0.002635800409416581,0.0,0.016408843398157624,0.0018712016376663254,0.0,0.000392,0.0011055148413510747,0.001431267144319345,0.006464990788126919,0.0006576632548618219,0.014681422722620265,0.0016591504605936542,0.0009515823950870011,0.002676734902763562,0.003130562947799386,0.0,0.0005,0.001504383828045036,0.0015813060388945753,0.0,0.0,0.0035083234390992832,0.018856473899692937,0.00801848106448311,0.003965969293756397,0.000469,0.007751632548618219,0.006099224155578301,0.0036183326509723643,0.003963126919140225,0.003118669396110543,0.0,0.002756790174002047,0.0004077911975435005,0.0,0.0,0.0010834452405322416,0.012342432958034801,0.0,0.0,0.0020780542476970315,0.0,0.001745205731832139,0.0,0.0,0.000348,0.013967689866939612,0.015497109518935515
9,0.0,0.0,0.00022990583418628456,0.002354921187308086,0.015015351074718524,0.0,0.0,0.0,0.0018870337768679632,0.00018190685772773797,0.0,0.0046479375639713405,0.0,0.0012313694984646879,0.008828045035823951,0.0,0.0003298311156601842,0.0,0.0027348331627430915,0.0,0.0003438239508700102,0.0,0.0,0.0,0.0006236806550665303,0.0005197604912998977,0.0,0.0032745097236438073,8.995394063459571e-05,0.0021950010235414533,0.008844118730808597,0.0,0.0,0.0,0.0,0.0,0.00012393654042988742,0.004212094165813716,0.005425584442169907,0.01842374616171955,0.03981827226202661,0.000503742067553736,0.00030784237461617197,0.003490411463664278,0.0002358792221084954,0.021510363357215966,0.004140103377686797,0.0014712466734902764,0.004758051177072672,0.0,0.0,0.0,0.0012994370522006141,0.03112618833162743,0.0,0.002470734902763562,0.00017990788126919142,0.0,0.00025188945752302965,0.0020150972364380757,0.0012293705220061412,0.0,0.0,0.0008375711361310134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014552548618219038,0.0,0.0013444493346980552,0.0,0.01566692221084954,0.0,0.0,0.008984057318321392,0.0,0.02195025997952917,0.0,0.0,0.0,0.1377624769703173,0.0,0.00995750153531218,0.0,0.00045584442169907877,0.0006236806550665303,0.0,0.000783598771750256,0.0,0.0021469007164790174,0.000294,0.03156985670419652,0.0,0.0,0.0033984687819856706,0.00041178915046059366,0.0002158894575230297,0.0,0.0034984646878198564,0.0,0.0,0.0,0.019826917093142275,0.0,0.0,0.0003818045035823951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413518526100307,0.008768032753326509,0.0207265670419652,0.0,0.006230226202661207,0.0,0.0,0.0,0.0,0.030514112589559876,0.0013574042988741045,0.150241494370522,0.0,0.02643624564994882,0.0,0.0
