,0,1,2,3,4,5,6,7,8,9
0,-0.04569962281436404,0.004557191910181901,0.010372277239288493,-0.022179769742837172,0.007053241444836154,0.02488029406083535,0.03673573871451965,-0.027105625760575305,0.003557494402234002,0.017457202382121423
1,-0.04055662484776431,0.003560788741028537,0.028693803824047553,-0.01760719214597033,-0.003782292164701892,-0.009112151503441924,0.01851251771593375,0.0013358280203357188,0.009408804448109586,0.004404907270871067
2,-0.028907004782537722,-0.0028889938777855455,-0.01928878366177923,0.00017340752249313165,0.018424550220419455,-0.02377547360925636,0.016261240631524967,0.018946818773609115,0.0261763321932554,-0.04893970474111414
3,-0.03814779360990497,0.0037244203291390697,0.02167491583652594,-0.01820048631932922,-0.002232949953712527,0.006237942835466638,0.03252722626254669,-0.013521404283108487,0.011945545969165151,0.015783834396760472
4,-0.03609399643162492,-0.0012399540333863266,-0.025555863266366757,-0.0007614927813256069,0.02460189229947851,-0.008006583520763926,0.0035113548923170466,0.0026091867153180334,0.02224596739417603,-0.039793517282055
5,-0.021730739569019122,-0.016969835861388602,-0.07584789477685111,0.05345942593624636,-0.05651954332057587,-0.04762175487461494,0.015663779634956475,0.01419084919235367,0.04763639995470937,0.041380302025888
6,-0.03800489088135833,-0.000720801054535774,-0.02799266931946962,0.00014441723538289697,0.02145579982111663,9.590763462346438e-05,0.0014812829060034502,0.008615267672773864,0.01245516232811612,-0.046115978018769294
7,-0.031655073934009584,-0.0005048903812807361,-0.01572679948969204,-0.007535356768478601,0.056409366030288545,-0.04375555671955293,-0.06793740518105905,-0.02481142235741359,0.003482528354711102,0.016092199463018746
8,-0.0376978219766535,0.004104767220812715,0.015157390598707873,-0.023352702570844524,0.010337089625580739,0.015438974035582661,0.04053365938756083,-0.02279800111546389,0.008495274015666666,0.018230368181019287
9,-0.02797377997738539,0.0013495733854558965,0.044815522122146255,0.03628738603646605,-0.0009876163106029312,-0.02311132284989734,-0.007053712373013949,0.04338427589624875,-0.013694189365948475,0.007086743194446138
10,-0.03946281314889955,0.003559003895440021,0.0105276993656935,-0.01793061445001235,0.005683322865255405,0.015624876228055834,0.038506861487325954,-0.011837906161148753,0.006841089860599929,0.014315244212827791
11,-0.029737620335657036,-4.346420903907587e-06,0.014038754103104623,-0.011063014060902106,0.021451068815432642,-0.037806337861545726,0.012132962718450246,0.054864662318859336,0.0028771963276977013,-0.027489383554121175
12,-0.03219769974657327,-0.0003763080817626376,-0.0044687488062093925,-0.010112090351973661,0.02680875847202482,-0.0165825418899306,0.013376873677335437,0.021806571519153897,0.012370057151648529,-0.04718299421840796
13,-0.03594516629476679,0.0034936911710343817,0.0029051905051001303,-0.016031524335373533,0.006081341861873323,0.02980231834504729,0.026896305933764623,-0.03816913935773531,0.0008543824634587834,0.022094205208054968
14,-0.03574084328167538,0.0021073366143662575,0.03459533901340159,0.02391357600362868,-0.0042379367504977224,-0.0152266115106924,-0.008181591906469015,0.03471286092274801,-0.01831891900928574,0.022584073930823532
15,-0.03054468918986827,0.00263750794388507,0.008085107825185931,-0.006092583218385687,-0.015927183227044932,0.0212937800003841,0.015214253655223893,-0.031259646763570216,0.0074359720701071335,0.018742934390094154
16,-0.0370317686434109,0.002909788321201356,0.0041977345056426925,-0.004619101064538585,-0.008539283241003667,0.019937934453673815,-0.00878602524327407,-0.009756301511206492,-0.02638039565272706,0.03016817938047035
17,-0.004983545114724036,-0.3525419870936773,0.04518725110102398,-0.029067579721740056,0.01927772798110964,0.07059787483949748,-0.03384501950617635,0.02766671533542506,0.04413573863583767,0.015126924382906264
18,-0.02359150885985216,0.0024437454095876288,0.015055013450568012,-0.012859353775925175,0.0010770249928952474,-0.0003854834251650593,0.015017533647121571,-0.006984115152504329,0.006447346537603046,0.0009758460618941957
19,-0.021161449253860872,0.001146254850609691,0.038812880885572214,0.04890028851953812,-0.011534066438187017,-0.008106752578626081,-0.01962732518388675,0.02892982018232895,-0.022913391092779525,0.0112686920922499
20,-0.027760888623411806,0.004000153119686737,0.032392487334974934,-0.012689206935457806,-0.03194021371492446,0.011799657042412046,0.00708967270876639,-0.04275015436618063,0.007631902796746281,0.03832484180090189
21,-0.039374070165702546,-0.00018610965753315285,-0.02388382699689889,-0.002066139434783348,0.02467364450632126,0.004274102982758603,-0.0042152522894680095,-0.0034786498383738078,0.006567925887797878,-0.032994922440104095
22,-0.02764309902030275,0.002625370052716094,0.043219366219155404,0.006596946791166089,-0.011079335939277525,-0.032840832251746416,-0.002239543712880824,0.060447823205594706,-0.011352899829574355,0.012779712538414048
23,-0.033247107759839675,0.0034274692653514494,0.027992934576393857,0.0034307393747004273,-0.035476221088455634,0.008807677570082783,-0.01646300760046084,0.005799083938204994,-0.031015342460257434,0.04890312865368295
24,-0.015193749664469106,-0.002684147724531085,-0.019187772769405923,0.02411636787217174,-0.020016249184919337,0.001291348131096218,-0.013302308717678275,0.008211086532166513,-0.002553430231301164,0.008364316268015131
25,-0.03917362944883789,0.002131758543152907,-0.004486705286906611,-0.00632891052261256,0.00523025464340233,0.013017389453197251,0.010864709092924738,-0.014723675350387275,0.004809935513519287,0.012323712791664772
26,-0.023458508460764683,0.0038902503732836037,0.049580652523800964,-0.002347481170395902,-0.07264502775865231,-0.004257156298123155,-0.037605351547810105,-0.06399749880431067,0.03740737571064418,-0.02426967644726674
27,-0.02970145838584894,-0.00010827428493112997,-0.02785344941745529,0.02208337274542345,-0.02462168769212455,0.034119543788761066,-0.029716509213976467,0.025341440851175654,-0.04596913611991239,0.013219456504572829
28,-0.02955813014071034,0.0028767054691172934,0.02684150847863645,-0.006078447033222628,-0.031157851936883668,0.004572554911357743,-0.002604452565108764,-0.03561902277208406,0.01528711573792353,0.00785070111611566
29,-0.02117235013265597,-0.03719878967462967,-0.04570939830485115,0.034364746904088035,-0.03205001143984271,-0.07918621162563616,0.038861824657934085,-0.01881402638910269,0.00025401602537270684,0.011207640529361672
30,-0.03531401551926871,-0.002016531638419757,-0.05457852396387988,0.026116257330738964,-0.016683397722443618,0.032792191329214015,-0.023741954584812285,0.018504946114781425,-0.012901334623684476,-0.02392280111313123
31,-0.035930153344345,0.0028911380707263294,0.031995979498148995,0.01446787103729079,-0.03169822456894781,-0.005168165899785497,-0.02890681719120799,0.0316318769244041,-0.03673170926481901,0.03238210327336148
32,-0.038658476912614884,0.002675307623208609,0.010647733570006104,-0.015674371917709713,0.011300968426400267,-0.001854225812222384,0.035335923984919,0.008389588442143731,0.014752550842022342,-0.0035609658349241157
33,-0.027886884731643316,0.0015913439696376992,0.028287496517052296,0.03222946845341373,-0.047886625632878176,0.0007102162104780184,-0.04696251152835314,-0.0008451220513345714,-0.01119872001621984,-0.01598576479269313
34,-0.03361186571366203,0.0020303621750090966,0.01604505630881721,-0.014711794624953065,0.019460876747836833,-0.02315450017995853,0.018565047267586444,0.03341489126059134,0.004880013595747978,-0.01511806588539409
35,-0.04203776227192889,0.002184768610366671,-0.010530132373580844,0.0001228220279722282,-0.006239699590664994,0.031299007251191294,-0.006867967688545446,-0.013804172744941995,-0.024923061710549713,0.01870125664878701
36,-0.01711647127287374,0.0013032921112513835,0.011379091485398585,0.0039670827901040154,-0.025735007861802023,0.010315391944214287,-0.0053419435275645685,-0.023209764369118882,0.005209588944815319,0.006008828611900296
37,-0.02544168643906957,-0.004116604278889416,-0.03121066591820321,0.025114075945861607,-0.027342251185875275,0.00806604179544225,-0.01818849170497466,0.025915943508152153,-0.027746834350929426,0.01032745952080292
38,-0.027557291464442274,0.0004192923367409959,-0.0003213949388642731,-0.012507189479152263,0.031289900105622034,-0.023194044368636854,0.01252821327866322,0.031415944937371224,0.011442335587218131,-0.04888817816906425
39,-0.03162465711909968,0.0015972428967197091,0.019077138495405085,0.002321962130442462,-0.006137841973868306,-0.011737413082695498,-0.004827817675707647,0.02763636107923913,-0.01647087569588406,0.012987644100211674
40,-0.030389674641834983,-0.006294147065572373,-0.03565724401691283,0.012215151975159579,0.011094567355467438,-0.01994772833901613,-0.0072892192110918606,0.008982047488672065,0.015298452517424227,-0.03587589329464486
41,-0.03749630067892907,1.2972463392511782e-05,-0.012082814108978407,-0.007590852230036157,0.02577746600919819,-0.012740011701821145,0.01596579653290536,0.017699106275021942,0.017472368182593144,-0.04639069120847112
42,-0.04223753218679795,0.0006692439468693793,-0.027327697149377002,-0.0045281348092774615,0.02642776786760261,0.013834980627472696,0.005549357785751914,-0.014046322058480318,0.011902228561068623,-0.031153840946657917
43,-0.03620883126576423,0.0033670440397986496,0.044648642205760654,0.013140447663317265,-0.029651246818776747,-0.014441945389963485,-0.018807521652738336,0.01716323885674601,-0.008793552746571981,0.011461402197696514
44,-0.02087724510297063,-0.0010701289860755889,-0.03723261403781422,0.020495252808312145,-0.017409757712183407,0.033606645798480834,-0.02935388302076605,0.023945056964731776,-0.035318162336285146,-0.022148969262633173
45,-0.029748313349213393,0.0013223112798354563,-0.012314987611699895,-0.009942359375625322,0.03028479741913238,0.00199268608865985,-0.003131572355653799,-0.013319368380219505,0.004441493130601141,-0.01823760043677382
46,-0.035105154507629,0.002191853286133074,0.02534255233625463,-0.0039114560879020405,-0.004713410364405572,-0.01679856669648963,-0.005359116340360571,0.02515765963589756,-0.012625994937360151,0.009106806185232935
47,-0.025193216495667966,0.0033278887226581206,0.025128129053800217,-0.01116790598425936,-0.02117230644349606,0.011228570898944468,0.012950484481898842,-0.026274234602677506,-0.0002306823540429795,0.03907391072436165
48,-0.03875761440261554,0.0022722282298156663,-0.006223439356061148,-0.013310331339067958,0.020430277864825215,0.01147369909843277,0.01634640081895929,-0.008687863524212245,0.0043888193697583806,-0.018535492538214172
49,-0.0351731753363758,3.964525063056636e-05,0.0075782271964051455,-0.0023856369404880303,0.009404892222260344,-0.013892642406985229,-0.004052169063949226,0.016066009898259483,-0.002571731455071828,-0.013276158724817204
50,-0.038305062643511176,0.0024474154097575244,0.013240854156472094,-0.0204985278631958,0.025487236431832098,-0.01774048786036358,0.029799036149753596,0.0233543240368723,0.014355337224875985,-0.022419216283456195
51,-0.03913279704637103,0.0032597395676309798,0.027209750708419987,-0.0176122651217381,0.004985633510292841,-0.01631583589112429,0.0221006273021409,0.017525991727836258,0.007970635906036635,0.004451313121453468
52,-0.03738102738124414,0.0016965673955194418,-0.012683080552982836,-0.009108410470736902,0.019723594883088474,0.019388972205476255,0.018329542793986884,-0.01309288297031778,0.005257815603176836,-0.023453723459009448
53,-0.0389432543498419,0.004700290015481229,0.025542874721908918,-0.016049972647296892,-0.021233753993451048,0.023941332440434247,0.017924087582373682,-0.04383959080890451,1.935097975845571e-05,0.042745953665129656
54,-0.03357232705428054,0.003937959549402359,0.012597477633072783,-0.019043487905974987,-0.0004793415735576587,0.026528563182054984,0.032612331529969625,-0.04143827198106865,0.005090202283460278,0.03176993410325052
55,-0.04197226227416103,0.0037310164450278837,0.000873792895571842,-0.004709839569416951,-0.020652323228538154,0.04266508959555929,0.0032574655950048203,-0.030855732548581184,-0.023067736041731197,0.04031806613455671
56,-0.02489370547556802,0.002765537198185896,0.04309763615481072,0.016493341124914723,-0.038947997215522806,-0.016776412807721047,-0.03381280294211246,0.02233863581435181,-0.014675890744776193,0.008231741452579962
57,-0.033406189015795715,-0.0004527003631438863,-0.036874459578271894,0.014327560278987713,-0.013730845279979972,0.03558951364681178,0.0038107653082007135,-0.005242032854307571,0.00026800948678276664,-0.00572647828774598
58,-0.030465734038236006,0.004144739540221832,0.04193151008810485,-0.0015114195211590475,-0.05818684620481483,0.0057633855560513874,-0.02524444749327208,-0.041965871766240684,0.007796987269599816,0.016054625493407235
59,-0.03430755432847303,-8.404523721910002e-05,-0.008304456563221957,-0.011128179605042561,0.03532705987846882,-0.02149018994577799,0.009163982192118635,0.024836109199682047,0.01503991595554352,-0.05715953395257213
60,-0.026337387249739212,0.0021676198589104254,0.027313343937201737,0.016999815713362232,-0.03384911147472087,-0.004882573693780628,-0.02838155352726905,0.04763719914266885,-0.04513283304739762,0.03970006112561918
61,-0.026714192777571123,0.00154488904486233,0.02578539524324319,0.03354074656792897,-0.05057776866647851,0.004393875928197352,-0.04716495382538299,0.004002436775363188,-0.016280783046285392,-0.012359024347798175
62,-0.01839040751190233,-0.013632731706543725,-0.07683492086965904,0.05303339119569719,-0.0545613222673579,-0.055608902400988716,0.023849329849381505,0.013746436536929125,0.08777015931867903,0.053615546677607095
63,-0.033215910105412826,0.004488347402184312,0.052848531787737345,-0.0038907412667392428,-0.058727211940978165,-0.009030653365661183,-0.02530608753120913,-0.030598569043682675,0.017464613888841223,0.00038171789570627413
64,-0.04289808063198614,0.003012354045401622,-0.0022970582089025396,-0.013010166733757633,0.014851240892127507,0.014448556941249413,0.016092299099910567,-0.015503797827713484,0.003551797719029937,0.007070149800731152
65,-0.02308120660866373,0.000462157475162392,-0.014120718089891704,-0.010473579192107032,0.07405421223942944,-0.05302350968251739,-0.10779180844822238,-0.04955403837576784,-0.0007753189098253715,0.045949303190063184
66,-0.03421251944042732,0.0012030691819283701,0.0070452249867001574,-0.013934368256844881,0.02701328718105776,-0.02317743285324438,0.012685452446248226,0.035101536383684184,0.0040659973549143965,-0.03185127840859197
67,-0.028347112614271527,-0.0058440439046041955,-0.04690538733552188,0.023745733681515935,-0.010000543200097991,-0.0155159652702004,0.011443381332924843,0.005127492284521669,0.04702466870887158,-0.014488932761284585
