,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222
0,94,49,83,68,21,49,21,67,47,88,15,74,86,33,9,30,54,28,10,53,98,36,16,93,82,18,34,45,89,83,20,74,85,55,15,59,26,19,93,4,22,58,21,18,94,51,36,22,40,36,51,85,94,28,10,69,90,44,1,97,16,3,22,48,43,63,72,81,37,61,47,22,33,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,49,70,66,91,83,94,71,26,95,38,52,28,87,83,98,10,31,28,49,28,26,1,95,10,69,55,57,89,22,91,8,34,26,57,6,2,61,84,14,83,10,60,54,94,40,36,66,97,20,95,22,26,71,24,10,15,15,85,87,60,53,54,97,59,20,48,83,23,83,75,25,10,45,89,61,69,97,83,74,6,76,96,93,24,36,90,7,1,72,58,36,36,48,70,31,6,89,91,36,51,57,63,36,9,94,78,10,90,36,86,74,22,64,89,72,85,31,32,70,74,86,36,45,60,95,15,83,5,57,55,7,13,44.09090909090909,300,0.0225
1,94,31,83,68,21,49,21,67,47,88,15,74,86,33,9,30,54,28,10,53,30,36,83,93,82,15,34,36,89,83,69,74,85,55,4,59,33,19,93,18,29,58,10,18,94,51,36,22,40,36,51,85,94,92,10,6,90,44,1,97,49,94,19,48,43,89,72,81,37,61,36,22,33,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,90,58,66,54,83,94,71,33,95,75,52,28,10,83,98,10,49,92,49,92,33,1,31,10,69,34,22,89,22,91,76,34,26,7,6,2,61,84,36,96,10,60,54,94,40,36,66,31,20,95,22,33,5,24,10,53,15,85,87,28,53,54,97,59,20,48,83,23,36,75,25,10,88,89,61,64,35,13,74,8,76,36,93,24,36,90,69,1,72,58,36,75,48,58,49,6,89,91,96,51,22,63,36,85,94,78,10,90,36,86,74,22,64,50,72,85,31,29,58,4,86,36,36,60,31,53,47,5,57,55,7,13,46.81818181818182,350,0.02
2,94,31,83,30,21,49,1,67,47,88,15,74,86,26,9,30,54,28,10,53,30,36,83,93,82,15,34,36,89,83,22,74,85,55,22,59,26,19,93,18,29,58,10,18,94,51,36,22,40,96,51,85,94,92,10,6,90,44,1,97,49,94,22,48,43,89,72,81,37,61,36,22,26,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,90,58,66,54,83,94,71,26,95,75,52,28,10,83,98,10,49,92,49,92,26,1,31,10,69,34,22,89,22,91,76,34,26,57,6,2,61,84,36,96,10,60,54,94,40,36,66,31,20,95,22,26,5,24,10,53,15,85,87,28,53,54,97,59,20,48,83,23,36,75,25,10,88,89,61,64,97,13,74,8,76,36,93,24,36,90,69,1,72,58,36,36,48,58,49,6,89,91,96,51,22,63,36,85,94,78,10,90,36,86,74,22,64,50,72,85,31,29,58,4,86,36,36,60,31,53,47,5,57,55,7,13,46.81818181818182,300,0.02
3,94,31,83,68,21,49,21,67,47,88,15,74,86,33,9,30,54,28,10,53,30,36,83,93,82,15,34,36,89,83,69,74,85,55,4,59,33,19,93,18,29,58,10,18,94,51,36,22,40,36,51,85,94,92,10,6,90,44,1,97,49,94,19,48,43,89,72,81,37,61,36,22,33,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,90,58,66,54,83,94,71,33,95,75,52,28,10,83,98,10,49,92,49,92,33,1,31,10,69,34,22,89,22,91,76,34,26,7,6,2,61,84,36,96,10,60,54,94,40,36,66,31,20,95,22,33,5,24,10,53,15,85,87,28,53,54,97,59,20,48,83,23,36,75,25,10,88,89,61,64,35,13,74,8,76,36,93,24,36,90,69,1,72,58,36,75,48,58,49,6,89,91,96,51,22,63,36,85,94,78,10,90,36,86,74,22,64,50,72,85,31,29,58,4,86,36,36,60,31,53,47,5,57,55,7,13,46.81818181818182,350,0.02
4,94,49,83,30,21,49,21,48,47,88,15,74,1,33,9,30,54,28,10,15,98,36,83,93,82,19,34,36,89,83,22,74,43,55,15,65,33,19,93,4,29,58,21,18,3,51,36,22,40,36,51,4,85,92,10,6,90,44,1,97,49,94,22,97,43,63,72,81,37,61,36,22,33,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,90,70,66,91,83,3,71,33,95,36,52,28,87,71,98,21,49,92,49,92,33,1,31,10,69,55,22,89,22,91,8,34,26,57,6,2,61,84,85,36,10,60,54,94,40,0,49,31,4,95,22,33,5,24,55,15,15,85,87,92,29,54,97,75,4,48,71,23,36,75,25,10,88,63,61,64,97,13,74,6,76,36,93,24,36,90,7,1,5,58,36,36,48,70,49,6,89,91,36,51,22,63,83,9,3,78,42,90,36,86,74,22,64,50,72,85,40,29,70,7,86,49,36,60,31,53,36,5,57,67,19,13,47.27272727272727,300,0.0175
5,94,49,83,30,21,49,1,67,83,88,22,30,86,33,9,30,54,28,10,53,98,36,83,93,82,22,34,40,89,83,22,74,43,55,4,59,33,19,10,18,15,58,21,18,94,51,13,22,40,36,51,4,43,92,10,6,90,44,1,97,83,3,92,48,43,63,36,81,37,61,36,22,33,52,29,97,22,75,6,49,47,83,49,39,74,74,81,40,49,70,49,91,83,94,5,33,95,45,52,28,87,83,98,55,49,15,49,92,33,1,31,10,69,62,57,89,22,91,76,34,26,57,6,2,61,62,85,36,10,60,54,94,40,36,49,31,20,95,22,33,5,85,62,53,15,85,87,28,53,91,15,59,20,48,83,23,36,75,25,10,88,63,61,20,31,36,62,6,76,36,93,24,45,90,7,1,72,58,36,36,48,70,49,6,89,91,36,51,22,63,45,9,94,78,10,90,36,86,74,22,20,50,72,85,49,29,70,7,86,36,36,60,95,53,36,5,57,55,7,13,47.27272727272727,350,0.024999999999999998
6,94,49,83,30,21,49,1,67,83,88,22,30,86,33,9,30,54,28,10,53,98,36,83,93,82,22,34,40,89,83,22,74,43,55,4,59,33,19,10,18,15,58,21,18,94,51,13,22,40,36,51,4,43,92,10,6,90,44,1,97,83,3,92,48,43,63,36,81,37,61,36,22,33,52,29,97,22,75,6,49,47,83,49,39,74,74,81,40,49,70,49,91,83,94,5,33,95,45,52,28,87,83,98,55,49,15,49,92,33,1,31,10,69,62,57,89,22,91,76,34,26,57,6,2,61,62,85,36,10,60,54,94,40,36,49,31,20,95,22,33,5,85,62,53,15,85,87,28,53,91,15,59,20,48,83,23,36,75,25,10,88,63,61,20,31,36,62,6,76,36,93,24,45,90,7,1,72,58,36,36,48,70,49,6,89,91,36,51,22,63,45,9,94,78,10,90,36,86,74,22,20,50,72,85,49,29,70,7,86,36,36,60,95,53,36,5,57,55,7,13,47.27272727272727,350,0.024999999999999998
7,94,49,83,68,21,49,21,67,47,88,15,74,86,33,9,30,54,28,10,53,98,36,16,93,82,18,34,45,89,83,20,74,85,55,15,59,26,19,93,4,22,58,21,18,94,51,36,22,40,36,51,85,94,28,10,69,90,44,1,97,16,3,22,48,43,63,72,81,37,61,47,22,33,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,49,70,66,91,83,94,71,26,95,38,52,28,87,83,98,10,31,28,49,28,26,1,95,10,69,55,57,89,22,91,8,34,26,57,6,2,61,84,14,83,10,60,54,94,40,36,66,97,20,95,22,26,71,24,10,15,15,85,87,60,53,54,97,59,20,48,83,23,83,75,25,10,45,89,61,69,97,83,74,6,76,96,93,24,36,90,7,1,72,58,36,36,48,70,31,6,89,91,36,51,57,63,36,9,94,78,10,90,36,86,74,22,64,89,72,85,31,32,70,74,86,36,45,60,95,15,83,5,57,55,7,13,44.09090909090909,300,0.0225
8,94,31,83,68,21,49,21,67,47,88,15,74,86,33,9,30,54,28,10,53,30,36,83,93,82,15,34,36,89,83,69,74,85,55,4,59,33,19,93,18,29,58,10,18,94,51,36,22,40,36,51,85,94,92,10,6,90,44,1,97,49,94,19,48,43,89,72,81,37,61,36,22,33,52,29,97,22,75,6,49,47,83,6,39,74,74,81,40,90,58,66,54,83,94,71,33,95,75,52,28,10,83,98,10,49,92,49,92,33,1,31,10,69,34,22,89,22,91,76,34,26,7,6,2,61,84,36,96,10,60,54,94,40,36,66,31,20,95,22,33,5,24,10,53,15,85,87,28,53,54,97,59,20,48,83,23,36,75,25,10,88,89,61,64,35,13,74,8,76,36,93,24,36,90,69,1,72,58,36,75,48,58,49,6,89,91,96,51,22,63,36,85,94,78,10,90,36,86,74,22,64,50,72,85,31,29,58,4,86,36,36,60,31,53,47,5,57,55,7,13,46.81818181818182,350,0.02
9,94,49,83,68,21,49,21,67,47,88,15,74,1,33,9,30,54,28,10,53,98,36,16,93,82,18,34,45,89,80,20,74,85,55,15,65,26,19,93,4,22,58,10,97,94,51,36,22,40,36,51,85,85,28,10,69,90,44,1,97,16,94,22,48,43,63,72,81,37,61,47,22,33,52,29,97,22,38,6,49,47,83,6,39,17,74,81,40,90,70,66,91,83,94,71,26,95,38,52,28,87,83,98,10,31,28,49,28,26,1,95,10,69,62,57,89,22,91,8,34,26,57,6,2,61,84,14,83,10,60,54,94,40,36,66,49,20,95,22,26,71,24,10,15,15,85,87,60,53,54,97,65,20,48,83,23,36,75,25,10,45,89,61,64,97,45,74,6,76,36,93,24,36,90,7,1,72,58,36,36,48,70,31,6,89,91,36,51,57,63,85,9,94,78,42,90,36,86,74,22,64,89,72,85,31,32,70,74,86,36,45,60,95,53,83,5,57,55,7,13,42.72727272727273,350,0.0225
