,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222
0,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
1,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
2,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,92,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,79.0909090909091,0.1,cholesky
3,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
4,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
5,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
6,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
7,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,92,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,79.0909090909091,0.1,cholesky
8,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
9,94,23,83,11,79,97,79,67,81,88,97,84,86,26,46,30,54,28,10,53,98,20,16,93,82,18,34,40,89,80,64,74,43,55,4,65,46,22,93,18,98,3,21,18,94,51,13,60,40,75,51,44,43,92,1,78,25,44,1,97,16,3,92,97,43,50,72,81,37,61,82,22,61,52,29,97,28,75,6,49,47,80,2,39,17,74,81,40,20,70,66,54,80,94,71,33,4,14,52,28,87,31,98,21,37,86,49,92,26,1,51,84,78,84,57,89,98,91,8,34,33,7,68,2,61,84,85,96,10,98,54,94,40,44,66,36,56,95,98,26,5,24,43,53,32,9,46,39,53,91,68,65,44,48,77,23,19,75,25,1,88,50,61,64,44,88,62,8,76,96,93,24,88,90,44,79,72,58,78,38,48,70,71,20,63,91,82,51,57,63,85,9,30,78,30,90,45,86,17,86,8,89,72,85,53,29,70,18,86,20,44,39,53,53,47,5,57,55,7,13,78.63636363636364,0.1,lsqr
