,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
0,94,83,83,2,74,49,79,67,32,88,49,30,86,26,9,30,89,19,10,23,98,13,16,84,82,18,12,40,89,80,64,74,43,55,72,65,28,22,85,18,92,68,98,18,94,51,13,60,40,76,51,76,3,92,1,32,25,44,87,6,16,3,60,20,18,63,78,32,37,61,47,22,61,52,29,25,46,96,6,56,32,80,6,39,17,91,81,40,74,70,66,91,80,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,10,60,54,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,74,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,12,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,56,51,75,50,85,1,74,72,42,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,49,35,53,53,27,61,57,9,7,13,57.72727272727273,200
1,94,31,83,2,74,49,79,67,32,88,49,30,86,26,9,30,91,19,10,23,98,13,16,42,82,18,12,40,89,80,64,43,43,55,72,65,28,22,85,18,92,3,98,18,94,51,13,60,40,76,51,76,3,92,1,15,90,44,87,6,16,3,60,20,18,63,72,32,37,61,47,22,61,52,29,25,46,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,80,94,71,33,53,14,52,28,87,66,98,21,37,92,48,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,63,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,74,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,93,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,84,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,53,27,61,57,9,7,13,57.72727272727273,340
2,94,31,83,2,74,49,79,67,32,88,13,42,86,26,9,30,7,19,10,23,98,45,16,43,82,18,12,40,89,80,64,43,43,55,72,65,28,22,85,18,92,3,98,18,94,51,13,60,40,76,51,76,3,92,21,15,90,44,87,6,16,3,60,20,18,63,78,32,37,61,47,22,61,52,29,25,46,96,6,56,32,80,6,39,17,91,81,40,90,70,66,91,26,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,63,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,74,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,93,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,84,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,95,27,61,57,9,7,13,56.36363636363636,460
3,94,31,83,2,74,49,79,67,32,88,49,30,86,26,98,30,91,19,10,23,98,13,16,43,82,18,12,40,89,80,64,74,43,55,72,65,46,22,43,18,92,3,98,18,94,51,13,60,40,56,51,76,3,92,1,15,20,44,87,6,16,3,60,20,18,63,72,32,37,61,47,22,61,52,29,25,46,96,6,56,32,80,6,39,17,91,81,40,74,70,66,91,80,94,71,33,53,74,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,54,94,40,10,66,56,76,95,46,26,47,24,42,53,81,98,74,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,93,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,56,51,75,63,85,1,74,72,42,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,95,27,61,57,21,7,13,58.18181818181818,180
4,94,31,83,2,74,49,79,67,32,88,13,30,86,26,9,30,89,19,10,23,98,13,83,43,82,18,12,40,89,80,64,43,43,55,72,65,28,22,43,18,92,3,98,18,94,51,13,60,40,76,51,76,3,92,1,51,90,44,87,6,16,3,60,20,18,63,78,32,37,61,47,22,61,52,29,25,46,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,80,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,54,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,14,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,93,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,42,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,95,27,61,57,9,7,13,57.27272727272727,420
5,94,31,83,2,74,15,79,67,32,88,15,30,86,26,9,30,91,19,10,23,98,45,83,84,82,18,12,40,89,80,64,74,43,55,72,65,28,22,43,18,92,68,98,18,94,51,13,60,40,76,51,76,3,92,1,32,48,44,74,6,16,3,60,20,18,63,78,32,37,61,47,22,61,52,29,25,46,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,80,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,54,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,74,35,53,91,48,65,44,68,77,23,14,75,25,21,88,7,61,64,0,88,2,8,56,96,12,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,56,51,75,50,85,1,74,72,42,18,40,30,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,53,27,61,57,9,7,13,56.81818181818182,90
6,94,31,83,2,74,49,79,67,32,88,49,30,86,26,98,30,7,19,10,23,98,13,16,43,82,18,12,40,89,80,64,43,43,55,72,65,28,22,43,18,92,68,98,18,94,51,13,60,40,56,51,76,3,92,1,15,90,44,87,6,16,3,60,20,18,63,72,32,37,61,47,22,61,52,29,25,46,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,80,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,63,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,14,35,53,91,48,65,44,48,77,23,14,75,25,21,88,7,61,64,0,88,2,8,56,96,93,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,84,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,95,27,61,57,9,7,13,56.81818181818182,300
7,94,31,83,2,74,49,79,67,32,29,13,30,86,26,9,30,7,19,10,23,98,13,16,42,82,18,12,40,89,80,64,43,43,55,72,65,28,22,43,18,92,3,98,18,94,72,13,60,40,76,51,76,8,92,21,32,90,44,87,6,16,3,60,20,18,63,72,32,37,61,47,22,61,52,29,25,46,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,26,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,63,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,14,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,85,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,84,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,95,27,61,57,9,7,13,55.45454545454545,190
8,94,83,83,2,74,49,79,67,32,88,49,42,86,26,9,30,91,19,10,23,98,13,16,42,82,18,12,40,89,80,64,74,43,55,72,65,28,22,85,18,92,3,98,18,94,51,13,60,40,76,51,76,3,92,21,32,25,44,87,6,16,3,60,20,18,63,72,32,37,61,47,22,61,52,29,25,46,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,26,94,71,33,53,14,52,28,87,66,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,10,60,63,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,14,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,93,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,42,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,53,27,61,57,9,7,13,58.63636363636363,390
9,94,31,83,2,79,49,79,67,32,88,13,30,86,26,9,30,91,19,10,23,98,13,16,43,82,18,12,40,89,80,64,74,43,55,72,65,28,22,43,18,92,68,98,18,94,72,13,60,40,76,51,76,3,92,1,15,20,44,74,6,16,3,60,20,18,63,72,32,37,61,47,22,61,52,29,25,28,96,6,69,32,80,6,39,17,91,81,40,90,70,66,91,80,94,71,33,53,14,52,28,87,31,98,21,37,92,10,92,26,1,6,42,97,84,57,89,60,91,8,34,33,63,93,2,61,84,85,56,6,60,54,94,40,0,66,56,76,95,46,26,47,24,42,53,81,98,74,35,53,91,48,65,44,48,77,23,14,75,25,1,88,7,61,64,0,88,2,8,56,96,12,24,27,90,6,1,72,58,78,6,90,70,59,45,7,91,44,51,75,50,85,1,74,72,42,18,40,67,17,92,13,63,72,2,95,31,70,18,55,20,13,35,53,53,27,61,57,9,7,13,58.63636363636363,330
